id_inserm;Geo_X;Geo_Y
9073542;603210;2429096
9073546;604323;2431068
9073547;594824;2399604
9073548;593734;2424724
9073551;601684;2445125
9073575;595133;2425313
9073577;609914;2420371
9073579;608821;2436092
9073580;592367;2425830
9073589;636191;2431747
9073600;677686;2420117
9073610;609866;2415995
9073616;613504;2432627
9073619;597527;2433482
9073627;618703;2390547
9073629;603821;2423899
9073649;595530;2430018
9073653;619372;2438600
9073656;602456;2443006
9073658;583815;2446750
9073681;608936;2419458
9073685;602092;2432988
9073692;613481;2422091
9073700;588842;2436338
9073701;598172;2420515
9073705;583673;2393825
9073709;659133;2424815
9073717;620379;2427728
9073719;593349;2424934
9073720;607907;2431351
9073721;604085;2423504
9073723;600210;2409180
9073729;610899;2418649
9073732;586584;2423718
9073736;577538;2447132
9073739;611714;2438532
9073740;582250;2451210
9073745;615444;2438771
9073747;591468;2428098
9073748;578302;2446308
9073749;599619;2439511
9073751;648386;2424993
9073758;614004;2437725
9073764;574447;2447361
9073775;658261;2386953
9073781;620043;2437678
9073784;609339;2432278
9073785;602597;2421281
9073786;598600;2423933
9073797;595615;2428402
9073799;559906;2429808
9073800;584451;2421729
9073802;585333;2408922
9073803;607620;2427396
9073809;576535;2448529
9073815;610426;2436144
9073827;615760;2423240
9073829;604434;2406426
9073831;599952;2439497
9073837;590268;2406974
9073842;597607;2434505
9073851;596459;2445312
9073853;630569;2353035
9073862;579560;2437337
9073868;606431;2430267
9073870;606428;2444929
9073871;597611;2405313
9073878;603535;2437104
9073880;614378;2420382
9073884;618624;2420280
9073890;603850;2412240
9073893;596431;2433227
9073894;618278;2440161
9073897;616800;2439673
9073902;610368;2426434
9073904;579143;2437334
9073907;601982;2428268
9073910;610026;2437899
9073915;603289;2430547
9073918;598067;2422654
9073923;652797;2421775
9073928;593031;2438266
9073947;617131;2380003
9073961;605656;2401811
9073962;577065;2460645
9073968;602823;2437716
9073971;590247;2433435
9073976;641620;2439138
9073978;601013;2422357
9073982;606212;2424632
9073985;588093;2433995
9073987;;
9073997;594259;2435744
9074007;603726;2401587
9074011;595301;2436333
9074015;632398;2443237
9074024;580481;2426927
9074026;609898;2436372
9074029;608024;2429295
9074030;629031;2429000
9074038;607249;2423438
9074040;600650;2435978
9074045;612925;2424951
9074048;599939;2431534
9074054;602889;2444331
9074059;561744;2443120
9074068;615637;2427491
9074083;600891;2431575
9074088;590308;2453265
9074090;594243;2436884
9074092;591692;2447054
9074102;589079;2411064
9074103;611190;2421268
9074110;595984;2423571
9074116;592230;2444704
9074117;655461;2425166
9074119;587903;2436649
9074120;557235;2425294
9074122;602804;2423717
9074123;599722;2432124
9074127;602996;2428688
9074129;553017;2445058
9074136;619319;2439214
9074139;666719;2391310
9074144;580847;2452278
9074145;602291;2437214
9074148;612883;2435586
9074159;600714;2392490
9074168;605624;2419273
9074173;598974;2430017
9074180;604318;2431052
9074182;584495;2426891
9074193;586966;2434050
9074194;660000;2390039
9074195;632563;2427940
9074196;601032;2404945
9074204;625236;2418863
9074206;591496;2414313
9074207;597671;2428574
9074210;597027;2415029
9074215;603205;2437871
9074221;589417;2433628
9074226;608214;2434416
9074241;568385;2422676
9074250;595548;2394637
9074255;613205;2429061
9074256;606023;2405676
9074258;571128;2440897
9074267;572112;2419016
9074272;598847;2441474
9074273;605495;2427741
9074275;596874;2427237
9074288;608830;2448950
9074290;565246;2439932
9074293;612984;2435065
9074294;602082;2420337
9074305;603397;2442156
9074310;577296;2447840
9074324;603959;2401321
9074325;601207;2420727
9074327;617973;2398738
9074330;605091;2415039
9074332;635991;2445413
9074335;615823;2439949
9074337;583685;2435990
9074346;605552;2417456
9074347;602585;2431103
9074350;614337;2437638
9074354;596606;2429673
9074363;599492;2439032
9074365;596505;2432815
9074371;615718;2434766
9074372;604937;2405664
9074374;602435;2422113
9074377;598875;2439369
9074385;598003;2430502
9074386;606782;2410616
9074396;611885;2439745
9074402;596137;2414748
9074404;;
9074406;598200;2427018
9074415;600973;2427781
9074417;616800;2439673
9074421;614737;2411130
9074424;640182;2440599
9074429;603082;2431608
9074433;602634;2441658
9074436;577354;2427125
9074437;598524;2405665
9074439;602974;2430156
9074451;620533;2437989
9074452;586407;2431844
9074454;598738;2428831
9074457;586358;2402465
9074458;614810;2432260
9074459;578077;2450391
9074463;593287;2434320
9074464;627560;2379342
9074465;607825;2394906
9074469;622659;2394779
9074471;579525;2443548
9074477;599556;2439293
9074484;592586;2398258
9074492;584341;2424176
9074494;601829;2431851
9074500;615417;2411323
9074508;612349;2417403
9074520;596967;2432867
9074528;599633;2433171
9074535;599862;2403102
9074544;623424;2450646
9074551;621088;2396070
9074556;597668;2435509
9074558;599007;2423737
9074562;596765;2432559
9074563;604459;2428783
9074565;611518;2422616
9074569;586092;2433437
9074572;579738;2418532
9074576;603081;2429215
9074577;596657;2439913
9074579;584588;2431796
9074583;604184;2406492
9074587;595891;2400060
9074592;608686;2415365
9074594;587236;2396517
9074595;641343;2438989
9074599;636450;2419232
9074601;570385;2444235
9074602;601511;2426628
9074604;611500;2439608
9074607;604325;2433604
9074614;553092;2458507
9074617;600133;2432575
9074618;572794;2424491
9074627;578688;2446630
9074631;597758;2440351
9074632;603115;2442266
9074635;607100;2432628
9074638;602812;2438506
9074642;598287;2425734
9074644;601759;2424616
9074646;599366;2432833
9074648;611928;2453686
9074652;601690;2437646
9074676;626107;2448446
9074681;603551;2428763
9074700;600715;2431002
9074704;635322;2429518
9074715;615511;2391476
9074721;608589;2436593
9074722;564402;2421500
9074723;616546;2421577
9074725;601524;2409312
9074741;609668;2448341
9074750;602852;2409281
9074752;629205;2416112
9074753;577587;2450230
9074762;608020;2402423
9074768;555034;2441841
9074773;589479;2425235
9074774;605195;2409089
9074779;599893;2426160
9074782;601572;2430304
9074813;598635;2419445
9074814;612062;2424265
9074818;564477;2419300
9074824;599486;2427198
9074832;623942;2394500
9074843;589616;2438150
9074845;600818;2432536
9074849;595490;2436903
9074862;597830;2418199
9074865;602897;2429647
9074870;618753;2420405
9074876;641279;2400918
9074889;604219;2445018
9074903;598014;2427276
9074908;596623;2433794
9074918;592218;2425869
9074920;561895;2444165
9074927;600871;2440275
9074934;601687;2432521
9074940;593091;2431352
9074952;571556;2425635
9074953;644610;2374667
9074955;627000;2431549
9074957;602120;2431672
9074958;597540;2405162
9074960;577335;2450470
9074961;611799;2430330
9074969;640182;2440599
9074971;596442;2427269
9074972;583597;2426498
9074976;600582;2440830
9074977;585005;2431976
9074998;598088;2425467
9074999;547373;2430040
